1310	HBA2
1311	HBEGF
1312	HBG1
1313	HBP1
1314	HCFC1
1315	HCK
1316	HCLS1
1317	HCN2
1318	HCN4
1319	HDAC1
1320	HDAC2
1321	HDAC3
1322	HDAC4
1323	HDAC5
1324	HDAC6
1325	HDAC7
1326	HDAC8
1327	HDAC9
1328	HEBP2
1329	HELLS
1330	HEMGN
1331	HERC2
1332	HERC5
1333	HES1
1334	HES5
1335	HES6
1336	HEY1
1337	HEY2
1338	HGF
1339	HGS
1340	HHAT
1341	HHEX
1342	HHIP
1343	HIC1
1344	HIF1A
1345	HIF1AN
1346	HINFP
1347	HIPK2
1348	HIPK4
1349	HIRA
1350	HIST1H1A
1351	HIST1H1B
1352	HIST1H1E
1353	HIST1H2AG
1354	HIST1H2AM
1355	HIST1H2BB
1356	HIST1H2BJ
1357	HIST1H3F
1358	HIST1H4A
1359	HIST1H4D
1360	HIST2H3A
1361	HIST3H3
1362	HK1
1363	HLA-A
1364	HLA-F
1365	HLF
1366	HLTF
1367	HMCN1
1368	HMGA1
1369	HMGA2
1370	HMGB1
1371	HMGCR
1372	HMGCS1
1373	HMGN1
1374	HMGN2
1375	HMOX1
1376	HNF1A
1377	HNF4A
1378	HNF4G
1379	HNRNPA0
1380	HNRNPA1
1381	HNRNPA2B1
1382	HNRNPC
1383	HNRNPD
1384	HNRNPK
1385	HNRNPL
1386	HNRNPU
1387	HOOK3
1388	HOXA10
1389	HOXA11
1390	HOXA4
1391	HOXA5
1392	HOXA7
1393	HOXA9
1394	HOXB13
1395	HOXB4
1396	HOXB7
1397	HOXB9
1398	HOXC8
1399	HP
1400	HPR
1401	HRAS
1402	HRH1
1403	HRK
1404	HS1BP3
1405	HSBP1
1406	HSD11B2
1407	HSD17B1
1408	HSD17B11
1409	HSD17B2
1410	HSD3B1
1411	HSD3B2
1412	HSF1
1413	HSF2
1414	HSP90AA1
1415	HSP90AA2P
1416	HSP90AB1
1417	HSP90B1
1418	HSPA1A
1419	HSPA4
1420	HSPA5
1421	HSPA8
1422	HSPA9
1423	HSPB1
1424	HSPB2
1425	HSPB6
1426	HSPB8
1427	HSPD1
1428	HSPE1
1429	HSPH1
1430	HTATIP2
1431	HTR1A
1432	HTR1F
1433	HTR2A
1434	HTR5A
1435	HTRA2
1436	HTT
1437	HUWE1
1438	HYAL1
1439	HYAL2
1440	IBSP
1441	ICAM1
1442	ICAM3
1443	ICAM4
1444	ICK
1445	ID1
1446	ID2
1447	ID3
1448	IER3
1449	IFI16
1450	IFI35
1451	IFIH1
1452	IFIT3
1453	IFNA1
1454	IFNA13
1455	IFNA2
1456	IFNAR1
1457	IFNAR2
1458	IFNB1
1459	IFNG
1460	IFNGR1
1461	IFNGR2
1462	IFNLR1
1463	IGF1
1464	IGF1R
1465	IGF2
1466	IGF2R
1467	IGFBP1
1468	IGFBP3
1469	IGFBP4
1470	IGFBP5
1471	IGFBP6
1472	IHH
1473	IKBKB
1474	IKBKE
1475	IKBKG
1476	IKZF1
1477	IL10
1478	IL10RA
1479	IL11RA
1480	IL12A
1481	IL12B
1482	IL12RB1
1483	IL12RB2
1484	IL13RA1
1485	IL15RA
1486	IL16
1487	IL17C
1488	IL18
1489	IL19
1490	IL1A
1491	IL1B
1492	IL1R1
1493	IL1RAP
1494	IL1RN
1495	IL2
1496	IL20RA
1497	IL20RB
1498	IL21
1499	IL21R
1500	IL22RA1
1501	IL23A
1502	IL23R
1503	IL27
1504	IL2RA
1505	IL2RB
1506	IL2RG
1507	IL3
1508	IL31RA
1509	IL33
1510	IL3RA
1511	IL4
1512	IL4R
1513	IL5
1514	IL5RA
1515	IL6
1516	IL6R
1517	IL6ST
1518	IL7
1519	IL7R
1520	IL9R
1521	ILF3
1522	ILK
1523	INA
1524	INCENP
1525	ING1
1526	ING2
1527	INHBA
1528	INHBC
1529	INHBE
1530	INO80
1531	INPP5D
1532	INPPL1
1533	INS
1534	INSIG1
1535	INSR
1536	INTS7
1537	IQGAP1
1538	IRAK1
1539	IRAK2
1540	IRAK3
1541	IRAK4
1542	IREB2
1543	IRF1
1544	IRF2
1545	IRF2BP1
1546	IRF2BP2
1547	IRF3
1548	IRF4
1549	IRF5
1550	IRF7
1551	IRF8
1552	IRF9
1553	IRGC
1554	IRS1
1555	IRS2
1556	IRS4
1557	ISCU
1558	ISG15
1559	ISL1
1560	ISYNA1
1561	ITCH
1562	ITGA11
1563	ITGA2B
1564	ITGA3
1565	ITGA4
1566	ITGA5
1567	ITGA6
1568	ITGAD
1569	ITGAE
1570	ITGAL
1571	ITGAM
1572	ITGAV
1573	ITGAX
1574	ITGB1
1575	ITGB2
1576	ITGB3
1577	ITGB3BP
1578	ITGB4
1579	ITGB5
1580	ITGB6
1581	ITGB7
1582	ITGB8
1583	ITK
1584	ITPKA
1585	ITPR1
1586	IVL
1587	JAG1
1588	JAG2
1589	JAK1
1590	JAK2
1591	JAK3
1592	JARID2
1593	JDP2
1594	JMY
1595	JUN
1596	JUNB
1597	JUND
1598	JUP
1599	KARS
1600	KAT2A
1601	KAT2B
1602	KAT5
1603	KAT6A
1604	KAT7
1605	KAT8
1606	KATNAL1
1607	KCNA2
1608	KCNA3
1609	KCNB1
1610	KCND2
1611	KCNH2
1612	KCNIP3
1613	KCNJ1
1614	KCNJ13
1615	KCNK3
1616	KCNK9
1617	KCNMA1
1618	KCNQ2
1619	KCNQ4
1620	KDM1A
1621	KDM1B
1622	KDM2B
1623	KDM3A
1624	KDM4A
1625	KDM5B
1626	KDM5C
1627	KDM6A
1628	KDM7A
1629	KDR
1630	KEAP1
1631	KHDRBS1
1632	KHDRBS2
1633	KHSRP
1634	KIAA0101
1635	KIAA1217
1636	KIAA1524
1637	KIDINS220
1638	KIF11
1639	KIF13B
1640	KIF22
1641	KIF23
1642	KIF2A
1643	KIF2B
1644	KIF2C
1645	KIF7
1646	KIR3DL1
1647	KIT
